"YEAR"	"QUARTER"	"ID"	"AGE"	"GENDER"	"FATAL"	"LEVEL1"	"LEVEL2"	"LEVEL3"	"LEVEL4"	"LEVEL5"	"LEVEL6"	"LEVEL7"	"LEVEL8"	"LEVEL9"	"LEVEL10"
1998.00	1.00	60093.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60100.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60119.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60129.00	19.00	1.00	0.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
1998.00	1.00	60143.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60149.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60153.00	19.00	1.00	1.00	16.00	20.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
1998.00	1.00	60158.00	20.00	1.00	0.00	0.00	21.00	0.00	0.00	20.00	3.00	26.00	0.00	0.00	0.00
1998.00	1.00	60167.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60169.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60172.00	14.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60173.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60176.00	19.00	0.00	1.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1998.00	1.00	60177.00	19.00	0.00	1.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1998.00	1.00	60199.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60206.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60208.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60216.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60219.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60234.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60249.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60251.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60253.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60253.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60254.00	20.00	1.00	0.00	2.00	0.00	8.00	9.00	10.00	8.00	7.00	11.00	23.00	11.00
1998.00	1.00	60269.00	19.00	0.00	1.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
1998.00	1.00	60279.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60291.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60294.00	18.00	1.00	1.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00
1998.00	1.00	60301.00	20.00	1.00	1.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
1998.00	1.00	60304.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60315.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60320.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60325.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60330.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60334.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60341.00	18.00	1.00	1.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00
1998.00	1.00	60357.00	18.00	1.00	0.00	30.00	30.00	30.00	30.00	30.00	30.00	30.00	30.00	30.00	30.00
1998.00	1.00	60366.00	14.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60371.00	18.00	1.00	1.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00
1998.00	1.00	60378.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60379.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60380.00	20.00	1.00	0.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00
1998.00	1.00	60381.00	19.00	1.00	0.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00
1998.00	1.00	60383.00	17.00	0.00	1.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00
1998.00	1.00	60388.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60389.00	18.00	1.00	1.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00
1998.00	1.00	60402.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60403.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60403.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60405.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60406.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60407.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60408.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60417.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60418.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60419.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60436.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60439.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60443.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60494.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60500.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60504.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	5.00	6.00	0.00	0.00	0.00	0.00
1998.00	1.00	60524.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60532.00	19.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60538.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60550.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60553.00	16.00	1.00	0.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	0.00	0.00	14.00
1998.00	1.00	60560.00	17.00	1.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60652.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60667.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60680.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	60775.00	19.00	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
1998.00	1.00	60890.00	19.00	1.00	0.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1998.00	1.00	60969.00	16.00	0.00	1.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1998.00	1.00	61063.00	17.00	1.00	0.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
1998.00	1.00	61093.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	61112.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	61128.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	61152.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00
1998.00	1.00	61153.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	61158.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.00	0.00	0.00	0.00
1998.00	1.00	61173.00	17.00	1.00	0.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00
1998.00	1.00	61195.00	16.00	1.00	0.00	28.00	28.00	28.00	28.00	28.00	28.00	28.00	28.00	28.00	28.00
1998.00	1.00	61197.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	61198.00	19.00	1.00	1.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	61211.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	61255.00	18.00	1.00	0.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1998.00	1.00	61351.00	15.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	61374.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	61381.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	1.00	61645.00	19.00	1.00	0.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00
1998.00	1.00	61842.00	17.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60512.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60529.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60544.00	18.00	1.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
1998.00	2.00	60545.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60589.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60595.00	16.00	1.00	0.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00
1998.00	2.00	60607.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60609.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60611.00	19.00	0.00	0.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
1998.00	2.00	60616.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60621.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60626.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60631.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60638.00	19.00	1.00	1.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00
1998.00	2.00	60648.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60649.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60677.00	15.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60690.00	20.00	1.00	1.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00
1998.00	2.00	60691.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60719.00	17.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60722.00	20.00	1.00	1.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
1998.00	2.00	60732.00	18.00	1.00	0.00	32.00	32.00	32.00	32.00	32.00	32.00	32.00	32.00	32.00	32.00
1998.00	2.00	60734.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60741.00	20.00	0.00	0.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00
1998.00	2.00	60750.00	20.00	1.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60750.00	17.00	1.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60751.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60755.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60760.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60781.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60795.00	19.00	0.00	1.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60797.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00
1998.00	2.00	60803.00	16.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60813.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60823.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60825.00	20.00	0.00	1.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00
1998.00	2.00	60827.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60827.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60831.00	17.00	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
1998.00	2.00	60850.00	18.00	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
1998.00	2.00	60866.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60870.00	20.00	0.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60885.00	18.00	1.00	1.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00
1998.00	2.00	60897.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60902.00	19.00	1.00	1.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
1998.00	2.00	60906.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60920.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60922.00	18.00	1.00	0.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1998.00	2.00	60925.00	20.00	1.00	0.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00
1998.00	2.00	60926.00	16.00	0.00	1.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00
1998.00	2.00	60927.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60928.00	19.00	1.00	1.00	22.00	11.00	16.00	5.00	5.00	15.00	10.00	12.00	39.00	6.00
1998.00	2.00	60932.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60935.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60946.00	19.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60947.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60972.00	18.00	1.00	1.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
1998.00	2.00	60986.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	60989.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61003.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61026.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61029.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61032.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61042.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61046.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61051.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61057.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61067.00	20.00	1.00	1.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1998.00	2.00	61090.00	18.00	1.00	1.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00
1998.00	2.00	61100.00	18.00	1.00	1.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
1998.00	2.00	61130.00	12.00	1.00	1.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61209.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61267.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61269.00	19.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61270.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61274.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61293.00	17.00	1.00	0.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1998.00	2.00	61297.00	16.00	1.00	0.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00
1998.00	2.00	61298.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61299.00	17.00	1.00	0.00	0.00	0.00	0.00	10.00	22.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61300.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61304.00	16.00	1.00	1.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00
1998.00	2.00	61308.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61353.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61354.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61355.00	20.00	1.00	1.00	0.00	0.00	17.00	14.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61369.00	18.00	1.00	0.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1998.00	2.00	61378.00	19.00	1.00	0.00	11.00	22.00	6.00	8.00	19.00	21.00	38.00	20.00	24.00	4.00
1998.00	2.00	61380.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61387.00	18.00	0.00	0.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00
1998.00	2.00	61388.00	20.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61463.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61518.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61577.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61630.00	19.00	0.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61631.00	19.00	0.00	0.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00
1998.00	2.00	61647.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61698.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61762.00	17.00	1.00	1.00	18.00	0.00	0.00	0.00	0.00	8.00	0.00	13.00	0.00	0.00
1998.00	2.00	61785.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61785.00	17.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61805.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61836.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	61962.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00
1998.00	2.00	62037.00	16.00	0.00	0.00	16.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00	7.00
1998.00	2.00	62142.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	62291.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	2.00	62332.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61172.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61224.00	20.00	1.00	1.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1998.00	3.00	61241.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61288.00	20.00	1.00	1.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00
1998.00	3.00	61316.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61350.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61359.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	7.00
1998.00	3.00	61360.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61365.00	19.00	0.00	0.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
